timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1612960139444,6773,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-15,,true,,18564,126,89,89,null,6773,0,0
1612960139330,7057,01.01 /home,200,OK,Thread Group 1-99,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7056,0,249
1612960139330,7057,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-99,,true,,18564,126,89,89,null,7056,0,249
1612960139801,6674,01.01 /home,200,OK,Thread Group 1-17,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6674,0,0
1612960139801,6674,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-17,,true,,18564,126,89,89,null,6674,0,0
1612960139590,6897,01.01 /home,200,OK,Thread Group 1-31,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6896,0,0
1612960139590,6897,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-31,,true,,18564,126,89,89,null,6896,0,0
1612960139894,6677,01.01 /home,200,OK,Thread Group 1-18,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6676,0,0
1612960139894,6677,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-18,,true,,18564,126,89,89,null,6676,0,0
1612960116627,30090,02.01 /projects,503,Service Unavailable,Thread Group 1-74,text,false,,715,134,89,89,https://makeyka.herokuapp.com/projects,30090,0,0
1612960116627,30090,02. Projects,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-74,,false,,715,134,89,89,null,30090,1,0
1612960139704,7030,01.01 /home,200,OK,Thread Group 1-83,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,7030,0,245
1612960139704,7030,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-83,,true,,18564,126,89,89,null,7030,1,245
1612960139987,6845,01.01 /home,200,OK,Thread Group 1-36,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6844,0,0
1612960139987,6845,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-36,,true,,18564,126,89,89,null,6844,0,0
1612960140109,6819,01.01 /home,200,OK,Thread Group 1-81,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6819,0,247
1612960140109,6819,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-81,,true,,18564,126,89,89,null,6819,0,247
1612960140404,6625,01.01 /home,200,OK,Thread Group 1-68,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6625,0,0
1612960140404,6625,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-68,,true,,18564,126,89,89,null,6625,0,0
1612960140256,6874,01.01 /home,200,OK,Thread Group 1-100,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6874,0,294
1612960140256,6874,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-100,,true,,18564,126,89,89,null,6874,0,294
1612960140753,6427,01.01 /home,200,OK,Thread Group 1-25,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6427,0,0
1612960140753,6427,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-25,,true,,18564,126,89,89,null,6427,1,0
1612960140520,6722,01.01 /home,200,OK,Thread Group 1-78,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6722,0,250
1612960140520,6722,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-78,,true,,18564,126,89,89,null,6722,0,250
1612960140819,6498,01.01 /home,200,OK,Thread Group 1-40,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6412,0,0
1612960140819,6498,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-40,,true,,18564,126,89,89,null,6412,0,0
1612960140646,6723,01.01 /home,200,OK,Thread Group 1-79,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6723,0,244
1612960140646,6723,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-79,,true,,18564,126,89,89,null,6723,0,244
1612960140905,6490,01.01 /home,200,OK,Thread Group 1-14,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6489,0,0
1612960140905,6490,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-14,,true,,18564,126,89,89,null,6489,0,0
1612960141200,6356,01.01 /home,200,OK,Thread Group 1-69,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6356,0,0
1612960141200,6356,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-69,,true,,18564,126,89,89,null,6356,1,0
1612960141010,6614,01.01 /home,200,OK,Thread Group 1-70,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6613,0,265
1612960141010,6614,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-70,,true,,18564,126,89,89,null,6613,0,265
1612960141278,6477,01.01 /home,200,OK,Thread Group 1-49,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6477,0,0
1612960141278,6477,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-49,,true,,18564,126,89,89,null,6477,0,0
1612960141365,6448,01.01 /home,200,OK,Thread Group 1-38,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6448,0,0
1612960141365,6448,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-38,,true,,18564,126,89,89,null,6448,0,0
1612960141421,6405,01.01 /home,200,OK,Thread Group 1-35,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6405,0,0
1612960141420,6405,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-35,,true,,18564,126,89,89,null,6405,1,0
1612960141580,6413,01.01 /home,200,OK,Thread Group 1-87,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6413,0,0
1612960141580,6413,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-87,,true,,18564,126,89,89,null,6413,0,0
1612960141500,6493,01.01 /home,200,OK,Thread Group 1-53,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6493,0,0
1612960141500,6493,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-53,,true,,18564,126,89,89,null,6493,1,0
1612960141646,6408,01.01 /home,200,OK,Thread Group 1-90,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6408,0,0
1612960141646,6408,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-90,,true,,18564,126,89,89,null,6408,0,0
1612960117982,30104,02.01 /projects,503,Service Unavailable,Thread Group 1-59,text,false,,715,134,89,89,https://makeyka.herokuapp.com/projects,30104,0,0
1612960117982,30104,02. Projects,,"Number of samples in transaction : 1, number of failing samples : 1",Thread Group 1-59,,false,,715,134,89,89,null,30104,1,0
1612960141778,6413,01.01 /home,200,OK,Thread Group 1-85,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6412,0,0
1612960141778,6413,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-85,,true,,18564,126,89,89,null,6412,0,0
1612960141710,6497,01.01 /home,200,OK,Thread Group 1-24,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6497,0,0
1612960141710,6497,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-24,,true,,18564,126,89,89,null,6497,0,0
1612960141839,6581,01.01 /home,200,OK,Thread Group 1-44,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6581,0,0
1612960141839,6581,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-44,,true,,18564,126,89,89,null,6581,0,0
1612960141910,6512,03.01 /about,200,OK,Thread Group 1-91,text,true,,7598,131,89,89,https://makeyka.herokuapp.com/about,6512,0,0
1612960141910,6512,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,7598,131,89,89,null,6512,0,0
1612960142138,6482,04.01 /cv,200,OK,Thread Group 1-92,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,6482,0,0
1612960142138,6482,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-92,,true,,4843,128,89,89,null,6482,1,0
1612960142032,6619,01.01 /home,200,OK,Thread Group 1-63,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6619,0,0
1612960142032,6619,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-63,,true,,18564,126,89,89,null,6619,0,0
1612960142247,6514,01.01 /home,200,OK,Thread Group 1-23,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6514,0,0
1612960142247,6514,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-23,,true,,18564,126,89,89,null,6514,0,0
1612960142467,6371,01.01 /home,200,OK,Thread Group 1-37,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6371,0,0
1612960142467,6371,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-37,,true,,18564,126,89,89,null,6371,0,0
1612960142321,6527,01.01 /home,200,OK,Thread Group 1-62,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6440,0,0
1612960142321,6527,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-62,,true,,18564,126,89,89,null,6440,0,0
1612960142906,6054,01.01 /home,200,OK,Thread Group 1-19,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6054,0,0
1612960142906,6054,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-19,,true,,18564,126,89,89,null,6054,0,0
1612960142376,6607,01.01 /home,200,OK,Thread Group 1-65,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6607,0,273
1612960142376,6607,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-65,,true,,18564,126,89,89,null,6607,0,273
1612960143071,5987,01.01 /home,200,OK,Thread Group 1-16,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,5987,0,0
1612960143071,5987,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-16,,true,,18564,126,89,89,null,5987,0,0
1612960143170,6022,01.01 /home,200,OK,Thread Group 1-96,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6022,0,0
1612960143170,6022,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-96,,true,,18564,126,89,89,null,6022,0,0
1612960143376,6002,01.01 /home,200,OK,Thread Group 1-21,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6002,0,0
1612960143376,6002,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-21,,true,,18564,126,89,89,null,6002,0,0
1612960143452,5951,01.01 /home,200,OK,Thread Group 1-32,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,5949,0,0
1612960143452,5951,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-32,,true,,18564,126,89,89,null,5949,0,0
1612960143524,6045,01.01 /home,200,OK,Thread Group 1-39,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6044,0,0
1612960143524,6045,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-39,,true,,18564,126,89,89,null,6044,0,0
1612960143294,6348,01.01 /home,200,OK,Thread Group 1-88,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6269,0,265
1612960143294,6348,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-88,,true,,18564,126,89,89,null,6269,0,265
1612960143587,6153,01.01 /home,200,OK,Thread Group 1-61,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6153,0,0
1612960143587,6153,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-61,,true,,18564,126,89,89,null,6153,0,0
1612960143657,6112,01.01 /home,200,OK,Thread Group 1-93,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6111,0,0
1612960143657,6112,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-93,,true,,18564,126,89,89,null,6111,0,0
1612960143808,6138,01.01 /home,200,OK,Thread Group 1-71,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6138,0,0
1612960143808,6138,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-71,,true,,18564,126,89,89,null,6138,0,0
1612960143968,6056,01.01 /home,200,OK,Thread Group 1-58,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6056,0,0
1612960143967,6056,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-58,,true,,18564,126,89,89,null,6056,1,0
1612960143741,6353,01.01 /home,200,OK,Thread Group 1-73,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,6353,0,262
1612960143741,6353,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-73,,true,,18564,126,89,89,null,6353,0,262
1612960146717,3450,03.01 /about,200,OK,Thread Group 1-74,text,true,,7598,131,89,89,https://makeyka.herokuapp.com/about,3450,0,251
1612960146717,3450,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-74,,true,,7598,131,89,89,null,3450,0,251
1612960148086,2245,03.01 /about,200,OK,Thread Group 1-59,text,true,,7598,131,89,89,https://makeyka.herokuapp.com/about,2245,0,286
1612960148086,2245,03. About,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-59,,true,,7598,131,89,89,null,2245,0,286
1612960148621,1782,01.01 /home,200,OK,Thread Group 1-92,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,1782,0,0
1612960148621,1782,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-92,,true,,18564,126,89,89,null,1782,0,0
1612960148423,2051,04.01 /cv,200,OK,Thread Group 1-91,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,2051,0,338
1612960148423,2051,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,4843,128,89,89,null,2051,0,338
1612960150167,506,04.01 /cv,200,OK,Thread Group 1-74,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,506,0,0
1612960150167,506,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-74,,true,,4843,128,89,89,null,506,0,0
1612960150331,412,04.01 /cv,200,OK,Thread Group 1-59,text,true,,4843,128,89,89,https://makeyka.herokuapp.com/cv,412,0,0
1612960150331,412,04. CV,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-59,,true,,4843,128,89,89,null,412,0,0
1612960129523,21436,02.01 /projects,200,OK,Thread Group 1-50,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,21436,0,0
1612960129523,21436,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-50,,true,,7707,134,89,89,null,21436,0,0
1612960137602,13427,02.01 /projects,200,OK,Thread Group 1-94,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,13427,0,0
1612960137602,13427,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-94,,true,,7707,134,89,89,null,13427,0,0
1612960137118,14001,02.01 /projects,200,OK,Thread Group 1-75,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,14001,0,0
1612960137118,14001,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-75,,true,,7707,134,89,89,null,14001,0,0
1612960150474,659,01.01 /home,200,OK,Thread Group 1-91,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,574,0,0
1612960150474,659,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-91,,true,,18564,126,89,89,null,574,0,0
1612960137232,13956,02.01 /projects,200,OK,Thread Group 1-97,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,13956,0,0
1612960137232,13956,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-97,,true,,7707,134,89,89,null,13956,0,0
1612960137529,13721,02.01 /projects,200,OK,Thread Group 1-95,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,13721,0,0
1612960137529,13721,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-95,,true,,7707,134,89,89,null,13721,0,0
1612960135073,16241,02.01 /projects,200,OK,Thread Group 1-26,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,16241,0,0
1612960135073,16241,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-26,,true,,7707,134,89,89,null,16241,0,0
1612960137433,13950,02.01 /projects,200,OK,Thread Group 1-98,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,13950,0,0
1612960137433,13950,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-98,,true,,7707,134,89,89,null,13950,0,0
1612960135736,15720,02.01 /projects,200,OK,Thread Group 1-33,text,true,,7707,134,89,89,https://makeyka.herokuapp.com/projects,15720,0,0
1612960135735,15720,02. Projects,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-33,,true,,7707,134,89,89,null,15720,1,0
1612960150673,943,01.01 /home,200,OK,Thread Group 1-74,text,true,,18564,126,89,89,https://makeyka.herokuapp.com/,942,0,0
1612960150673,943,01. Home,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-74,,true,,18564,126,89,89,null,942,0,0
